ID ASLOH Varscan2 SomaticSniper SNVsniffer Sequenza
TCGA-B6-A0I2 93.6842105263158 92.8057553956834 57.1428571428571 31.5068493150685 27.2727272727273
TCGA-B6-A0IE 85.5263157894737 67.5925925925926 35.2941176470588 6.25 100
TCGA-B6-A0IQ 97.7653631284916 76.0147601476015 89.1891891891892 18.6666666666667 33.3333333333333
TCGA-B6-A0RS 96.1672473867596 90.6172839506173 81.3559322033898 41.1764705882353 10
TCGA-B6-A0RT NA 7.14285714285714 NA 6.89655172413793 0
TCGA-B6-A0RU 97.6190476190476 89.7727272727273 81.8181818181818 51.219512195122 80
TCGA-B6-A0WX NA 77.6923076923077 100 23.5294117647059 40
TCGA-BH-A0AV NA 90.1785714285714 100 41.8181818181818 58.8235294117647
TCGA-BH-A0B3 86.5384615384615 93.7931034482759 46.1538461538462 47.8723404255319 58.3333333333333
TCGA-BH-A0B9 99.0654205607477 94.7368421052632 92.8571428571429 18.6046511627907 22.2222222222222
TCGA-BH-A0BG 89.8148148148148 88.8586956521739 58.4905660377358 48.1481481481481 56
TCGA-BH-A0BL 1.92307692307692 1.42857142857143 0 1.40845070422535 7.14285714285714
TCGA-BH-A0BW 100 83.9285714285714 100 42.5287356321839 56.25
TCGA-BH-A0E0 94.5017182130584 86.75 64.4444444444444 17.5257731958763 12.5
TCGA-BH-A0E6 78.4615384615385 83.3333333333333 17.6470588235294 26.6666666666667 66.6666666666667
TCGA-BH-A0WA 96.0698689956332 87.9218472468916 74.2857142857143 41.9354838709677 25
TCGA-BH-A18G 29.1338582677165 23.4146341463415 4.25531914893617 2.85714285714286 7.69230769230769
TCGA-BH-A18Q 97.5308641975309 96.1538461538462 92.1052631578947 43.8356164383562 30
TCGA-BH-A18T 96.7455621301775 93.2795698924731 89.7674418604651 41.7808219178082 25
TCGA-BH-A18V 95.9044368600683 91.5531335149864 77.9816513761468 51.6393442622951 36.4864864864865
TCGA-BH-A1EW 95.1219512195122 77.9411764705882 71.4285714285714 8.57142857142857 33.3333333333333
TCGA-BH-A1FC 76.1904761904762 67.1936758893281 27.536231884058 10.2272727272727 15
TCGA-C8-A12K 97.3333333333333 84.7682119205298 80 19.1011235955056 27.5
TCGA-C8-A131 94.7368421052632 62.2222222222222 83.3333333333333 18.4615384615385 21.0526315789474
TCGA-C8-A134 94.8630136986301 89.6135265700483 72.7272727272727 43.1818181818182 20
TCGA-C8-A1HJ 96.7479674796748 89.6706586826347 91.9732441471572 54.9019607843137 33.3333333333333
TCGA-C8-A26X 75.6756756756757 41.1764705882353 40 63.8888888888889 22.2222222222222
TCGA-C8-A26Y 97.0833333333333 91.2727272727273 83.7209302325581 33.3333333333333 25.5208333333333
TCGA-C8-A27B 96.3793103448276 92.7374301675978 86.1842105263158 55.7692307692308 22.8571428571429
TCGA-C8-A3M7 56.0975609756098 20.3125 28 9.47368421052632 25
TCGA-D8-A143 97.2818311874106 93.112582781457 91.4027149321267 62.2448979591837 42.8571428571429
TCGA-D8-A1JF 99.3006993006993 69.4736842105263 94.1176470588235 48.2758620689655 12.5
TCGA-D8-A1JG 88.8157894736842 77.4011299435028 45.1612903225806 40.2985074626866 40
TCGA-D8-A1JL 87.9120879120879 86.3013698630137 51.1111111111111 48.1927710843374 57.1428571428571
TCGA-D8-A1XK 95.9459459459459 91.7098445595855 78.5714285714286 26.9230769230769 43.0817610062893
TCGA-D8-A1XQ 94.9907235621521 91.6413373860182 84.5714285714286 46.5909090909091 42.4561403508772
TCGA-D8-A27F 94.0217391304348 90.4694167852063 77.2020725388601 26.4150943396226 16.6666666666667
TCGA-D8-A27H 97.9661016949153 90.0749063670412 92.2077922077922 56.3636363636364 30
TCGA-D8-A27M 100 69.4915254237288 100 20.5882352941176 21.4285714285714
TCGA-E2-A14N 70.5882352941177 72 37.5 32.8358208955224 60
TCGA-E2-A14R 95.5315870570108 90.9604519774011 88.8461538461538 48.7341772151899 34.6938775510204
TCGA-E2-A150 94.8717948717949 88.1305637982196 64.2857142857143 26.3157894736842 11.1111111111111
TCGA-E2-A158 97.196261682243 94.4074567243675 96.7441860465116 70.979020979021 15.625
TCGA-E2-A159 95.2380952380952 92.6829268292683 90.9090909090909 29.2307692307692 47.1698113207547
TCGA-E2-A1AZ 96.4497041420118 87.5 66.6666666666667 30.1075268817204 30.7692307692308
TCGA-E2-A1L7 96.3636363636364 85.3146853146853 84.9462365591398 64.8148148148148 0
TCGA-E2-A1LG 91.9298245614035 62.4500665778961 85.1612903225806 44.078947368421 11.3636363636364
TCGA-E2-A1LH 91.3461538461538 78.6885245901639 52.6315789473684 36.734693877551 50
TCGA-E2-A1LI 82.0598006644518 82.7586206896552 30.7692307692308 41 50
TCGA-E2-A1LK 79.8701298701299 58.273381294964 65.2985074626866 37.7551020408163 21.4285714285714
TCGA-E2-A1LL 96.415770609319 74.1935483870968 65.5172413793103 40.7407407407407 30
TCGA-E2-A573 99.375 93.0555555555556 92.3076923076923 52.2727272727273 54.5454545454545
TCGA-E2-A574 94.5102260495156 68.5167464114833 90.1923076923077 62.7218934911243 36
TCGA-E9-A1N8 95.3301127214171 87.5268817204301 92.032967032967 80.1587301587302 0
TCGA-E9-A1ND 97.7064220183486 92.822966507177 64.2857142857143 51.7241379310345 23.0769230769231
TCGA-E9-A1RH 93.0232558139535 79.6875 60.8695652173913 25 15
TCGA-E9-A22G 97.5535168195719 95.6129032258065 95.1417004048583 84.2857142857143 23.0769230769231
TCGA-E9-A244 96.4824120603015 86.8544600938967 79.4117647058823 9.43396226415094 14.2857142857143
TCGA-E9-A5FL 89.8876404494382 79.8507462686567 52.6315789473684 30.2325581395349 25
TCGA-EW-A1OV 94.2528735632184 74.6268656716418 37.5 15.1515151515152 21.0526315789474
TCGA-EW-A1P1 NA 0 NA 0 0
TCGA-EW-A1P4 95.1807228915663 88.0851063829787 67.5675675675676 44.1176470588235 16.6666666666667
TCGA-EW-A1P7 70 21.4285714285714 25 5.26315789473684 16.6666666666667
TCGA-EW-A1P8 98.9795918367347 95.0396825396825 94.0298507462687 50.6849315068493 36.3636363636364
TCGA-EW-A1PB 95.2789699570815 94.4206008583691 74.4186046511628 55.5555555555556 50
TCGA-EW-A1PH 92.9230769230769 67.3469387755102 87.2222222222222 38.135593220339 38.4615384615385
TCGA-GM-A2DB 82.6086956521739 72.8813559322034 27.2727272727273 14.7058823529412 14.2857142857143
TCGA-GM-A2DD 45.1612903225806 22.8855721393035 26.0869565217391 11.3636363636364 7.14285714285714
TCGA-GM-A2DF 94.6428571428571 85.7142857142857 62.5 38.6363636363636 57.1428571428571
TCGA-GM-A2DH 70 55.1401869158878 25 7.5 9.52380952380952
TCGA-GM-A2DI 84.2105263157895 54.5454545454545 40 14.2857142857143 33.3333333333333
TCGA-GM-A3XL 100 87.8378378378378 100 33.6363636363636 32.1428571428571
TCGA-HN-A2NL 94.5437441204139 92.9642445213379 90.5996758508914 82.1428571428571 45.4545454545455
TCGA-LL-A73Y 98.7783595113438 95.1570680628272 92.2222222222222 71.6535433070866 63.4146341463415
TCGA-LL-A740 100 42.8571428571429 NA 0 0
TCGA-OL-A5D6 92.9824561403509 84.8484848484848 33.3333333333333 25.6410256410256 83.3333333333333
TCGA-OL-A5D7 99.2443324937028 92.713567839196 93.4782608695652 47.5409836065574 38.4615384615385
TCGA-OL-A5RW 98.8007380073801 95.6077630234934 97.5517890772128 58.5858585858586 24.0740740740741
TCGA-OL-A66I 93.2432432432432 73.9130434782609 44.4444444444444 24 42.8571428571429
TCGA-OL-A66P 85.7142857142857 4.76190476190476 25 2.04081632653061 0
TCGA-OL-A6VO 99.9284180386543 92.1241050119332 99.781181619256 67.7852348993289 33.3333333333333
TCGA-OL-A97C 99.5348837209302 91.703056768559 97.9591836734694 28.5714285714286 0
TCGA-PL-A8LV 99.7530864197531 87.9656160458453 98 41.304347826087 10
TCGA-PL-A8LZ 97.4576271186441 89.7727272727273 76.9230769230769 43.3333333333333 66.6666666666667
TCGA-S3-AA10 99.6884735202492 95.6221198156682 97.6744186046512 45.6310679611651 43.3333333333333
